CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Churned
16583,373,14,233.45,1,1,1,3,Lost,1
16584,79,28,936.08,2,2,3,7,Loyal,0
16586,248,8,463.95,1,1,2,4,Lost,1
16587,231,13,225.15,1,1,1,3,Lost,1
16589,70,33,459.24,2,2,2,6,At Risk,0
16591,68,10,213.5,2,1,1,4,Lost,0
16592,3,216,4113.68,4,4,4,12,Champions,0
16593,50,26,322.08,3,2,2,7,Loyal,0
16594,74,53,181.09,2,3,1,6,At Risk,0
16595,60,83,358.44,2,3,2,7,Loyal,0
16596,15,12,250.15,4,1,1,6,At Risk,0
16597,3,7,90.04,4,1,1,6,At Risk,0
16598,285,10,145.05,1,1,1,3,Lost,1
16600,3,62,813.52,4,3,3,10,Champions,0
16601,40,29,237.6,3,2,1,6,At Risk,0
16602,35,29,528.08,3,2,2,7,Loyal,0
16603,74,34,482.47,2,2,2,6,At Risk,0
16607,17,172,3347.71,4,4,4,12,Champions,0
16609,14,276,5493.46,4,4,4,12,Champions,0
16610,218,6,75.66,1,1,1,3,Lost,1
16611,185,9,121.19,1,1,1,3,Lost,1
16612,32,66,1187.66,3,3,3,9,Loyal,0
16613,69,30,618.59,2,2,2,6,At Risk,0
16614,182,26,506.19,1,2,2,5,At Risk,1
16616,14,33,500.42,4,2,2,8,Loyal,0
16617,235,5,151.85,1,1,1,3,Lost,1
16618,30,96,2647.59,3,3,4,10,Champions,0
16619,263,14,226.21,1,1,1,3,Lost,1
16620,3,9,178.96,4,1,1,6,At Risk,0
16621,51,29,813.48,2,2,3,7,Loyal,0
16623,245,5,129.45,1,1,1,3,Lost,1
16624,80,47,791.85,2,3,3,8,Loyal,0
16625,273,23,333.08,1,2,2,5,At Risk,1
16626,0,179,4413.1,4,4,4,12,Champions,0
16627,78,20,322.8,2,2,2,6,At Risk,0
16628,29,117,2188.05,3,4,4,11,Champions,0
16629,73,60,408.63,2,3,2,7,Loyal,0
16633,16,152,2883.1,4,4,4,12,Champions,0
16634,222,9,217.9,1,1,1,3,Lost,1
16637,31,69,1154.47,3,3,3,9,Loyal,0
16638,22,94,1680.72,3,3,4,10,Champions,0
16639,30,50,1257.51,3,3,3,9,Loyal,0
16641,105,12,231.1,2,1,1,4,Lost,1
16642,4,34,688.33,4,2,3,9,Loyal,0
16643,245,27,487.51,1,2,2,5,At Risk,1
16644,177,62,833.78,1,3,3,7,Loyal,1
16647,169,14,214.06,1,1,1,3,Lost,1
16648,42,19,290.66,3,2,1,6,At Risk,0
16650,71,24,518.42,2,2,2,6,At Risk,0
16652,58,118,6773.97,2,4,4,10,Champions,0
16653,15,69,1212.66,4,3,3,10,Champions,0
16654,140,29,601.27,2,2,2,6,At Risk,1
16655,17,255,3776.47,4,4,4,12,Champions,0
16656,21,73,8625.8,3,3,4,10,Champions,0
16657,9,186,864.81,4,4,3,11,Champions,0
16658,367,8,123.24,1,1,1,3,Lost,1
16659,188,2,39.12,1,1,1,3,Lost,1
16660,15,16,1267.65,4,1,3,8,Loyal,0
16665,361,9,135.4,1,1,1,3,Lost,1
16666,18,32,118.98,3,2,1,6,At Risk,0
16667,67,52,567.18,2,3,2,7,Loyal,0
16668,14,20,306.72,4,2,2,8,Loyal,0
16669,23,153,1323.08,3,4,3,10,Champions,0
16670,16,252,4095.9,4,4,4,12,Champions,0
16671,27,6,1692.27,3,1,4,8,Loyal,0
16672,1,114,8134.94,4,4,4,12,Champions,0
16674,54,93,304.24,2,3,2,7,Loyal,0
16676,33,89,1592.12,3,3,4,10,Champions,0
16678,2,163,3109.99,4,4,4,12,Champions,0
16679,365,3,129.75,1,1,1,3,Lost,1
16680,42,10,183.7,3,1,1,5,At Risk,0
16681,72,44,1770.34,2,3,4,9,Loyal,0
16682,4,30,1028,4,2,3,9,Loyal,0
16684,3,277,66653.56,4,4,4,12,Champions,0
16685,60,60,322.68,2,3,2,7,Loyal,0
16686,46,536,2930.31,3,4,4,11,Champions,0
16688,0,62,1260.86,4,3,3,10,Champions,0
16689,75,13,422.6,2,1,2,5,At Risk,0
16690,71,12,225.58,2,1,1,4,Lost,0
16692,255,3,1276,1,1,3,5,At Risk,1
16693,68,59,477.86,2,3,2,7,Loyal,0
16696,134,10,657.9,2,1,3,6,At Risk,1
16697,240,20,108.25,1,2,1,4,Lost,1
16698,226,5,1998,1,1,4,6,At Risk,1
16700,8,308,5076.55,4,4,4,12,Champions,0
16701,8,144,5398.3,4,4,4,12,Champions,0
16705,0,270,14034.99,4,4,4,12,Champions,0
16706,36,122,519.45,3,4,2,9,Loyal,0
16708,45,27,656.63,3,2,3,8,Loyal,0
16709,84,79,3029.87,2,3,4,9,Loyal,0
16710,18,387,2425.09,3,4,4,11,Champions,0
16711,2,22,1651.03,4,2,4,10,Champions,0
16712,8,419,3538.98,4,4,4,12,Champions,0
16713,18,618,6902.48,3,4,4,11,Champions,0
16714,218,77,1049.31,1,3,3,7,Loyal,1
16715,77,19,301.72,2,2,2,6,At Risk,0
16716,266,2,901.2,1,1,3,5,At Risk,1
16717,23,198,3843.08,3,4,4,11,Champions,0
16718,368,41,582.14,1,3,2,6,At Risk,1
16719,14,193,1743.27,4,4,4,12,Champions,0
16720,25,25,152.95,3,2,1,6,At Risk,0
16721,261,37,292.47,1,2,1,4,Lost,1
16722,16,225,4730.81,4,4,4,12,Champions,0
16723,90,37,510,2,2,2,6,At Risk,0
16725,301,140,718.07,1,4,3,8,Loyal,1
16726,25,157,1221.11,3,4,3,10,Champions,0
16727,363,41,240.47,1,3,1,5,At Risk,1
16728,45,260,1032.73,3,4,3,10,Champions,0
16729,37,648,7156.16,3,4,4,11,Champions,0
16730,51,79,713.43,2,3,3,8,Loyal,0
16732,31,28,603.75,3,2,2,7,Loyal,0
16734,51,47,616.06,2,3,2,7,Loyal,0
16735,78,111,2207.56,2,4,4,10,Champions,0
16737,52,1,417.6,2,1,2,5,At Risk,0
16738,297,1,3.75,1,1,1,3,Lost,1
16739,176,13,323,1,1,2,4,Lost,1
16742,46,1,464.9,3,1,2,6,At Risk,0
16743,28,189,2208.45,3,4,4,11,Champions,0
16744,10,235,1291.52,4,4,3,11,Champions,0
16745,86,351,7158.3,2,4,4,10,Champions,0
16746,4,442,6673.91,4,4,4,12,Champions,0
16747,37,42,836.06,3,3,3,9,Loyal,0
16748,17,69,1515.9,4,3,3,10,Champions,0
16750,44,95,623.93,3,3,2,8,Loyal,0
16751,30,24,1619.72,3,2,4,9,Loyal,0
16752,372,9,207.5,1,1,1,3,Lost,1
16753,57,34,223.92,2,2,1,5,At Risk,0
16754,371,2,2002.4,1,1,4,6,At Risk,1
16755,113,164,1471.68,2,4,3,9,Loyal,1
16756,214,13,239.4,1,1,1,3,Lost,1
16757,318,7,106.83,1,1,1,3,Lost,1
16758,64,22,369.34,2,2,2,6,At Risk,0
16759,7,42,789.79,4,3,3,10,Champions,0
16761,96,13,316.62,2,1,2,5,At Risk,1
16762,19,63,1207.24,3,3,3,9,Loyal,0
16763,198,23,611.85,1,2,2,5,At Risk,1
16764,3,692,2755.91,4,4,4,12,Champions,0
16765,293,1,34,1,1,1,3,Lost,1
16766,272,34,1145.6,1,2,3,6,At Risk,1
16767,30,220,5565.48,3,4,4,11,Champions,0
16768,47,53,469.24,3,3,2,8,Loyal,0
16769,259,33,306.64,1,2,2,5,At Risk,1
16770,57,136,744.89,2,4,3,9,Loyal,0
16771,32,253,2241.77,3,4,4,11,Champions,0
16773,56,23,160.34,2,2,1,5,At Risk,0
16774,67,47,652.67,2,3,3,8,Loyal,0
16775,9,157,1691.51,4,4,4,12,Champions,0
16776,59,61,337.31,2,3,2,7,Loyal,0
16777,79,46,216.38,2,3,1,6,At Risk,0
16778,73,16,245.94,2,1,1,4,Lost,0
16779,1,330,10605.12,4,4,4,12,Champions,0
16780,99,55,409.99,2,3,2,7,Loyal,1
16781,371,17,311.25,1,2,2,5,At Risk,1
16782,9,183,2267.95,4,4,4,12,Champions,0
16784,19,3,107.6,3,1,1,5,At Risk,0
16788,122,147,592.31,2,4,2,8,Loyal,1
16789,7,5,80.8,4,1,1,6,At Risk,0
16790,3,93,1545.62,4,3,3,10,Champions,0
16791,28,312,1699.98,3,4,4,11,Champions,0
16792,281,11,99.13,1,1,1,3,Lost,1
16793,56,16,243.84,2,1,1,4,Lost,0
16794,0,274,1162.95,4,4,3,11,Champions,0
16795,364,64,398.08,1,3,2,6,At Risk,1
16796,88,18,305.62,2,2,2,6,At Risk,0
16800,10,148,1117.48,4,4,3,11,Champions,0
16801,162,75,1594.23,1,3,4,8,Loyal,1
16803,64,24,332.3,2,2,2,6,At Risk,0
16804,22,60,536.99,3,3,2,8,Loyal,0
16805,173,98,460.59,1,4,2,7,Loyal,1
16806,102,92,760.21,2,3,3,8,Loyal,1
16807,142,67,1121.59,2,3,3,8,Loyal,1
16808,98,23,288.42,2,2,1,5,At Risk,1
16809,22,147,899.77,3,4,3,10,Champions,0
16810,191,15,309.54,1,1,2,4,Lost,1
16811,4,28,547.07,4,2,2,8,Loyal,0
16812,360,15,479.35,1,1,2,4,Lost,1
16813,7,419,1627.31,4,4,4,12,Champions,0
16814,13,319,6416.7,4,4,4,12,Champions,0
16816,102,28,417.06,2,2,2,6,At Risk,1
16817,2,86,1604.75,4,3,4,11,Champions,0
16818,10,188,3349.57,4,4,4,12,Champions,0
16820,95,26,497.61,2,2,2,6,At Risk,1
16823,226,34,323.58,1,2,2,5,At Risk,1
16824,15,26,460.64,4,2,2,8,Loyal,0
16825,38,28,775.18,3,2,3,8,Loyal,0
16826,50,22,341.7,3,2,2,7,Loyal,0
16828,92,8,128.5,2,1,1,4,Lost,1
16829,156,11,197.22,1,1,1,3,Lost,1
16830,38,23,325.91,3,2,2,7,Loyal,0
16832,183,12,199.15,1,1,1,3,Lost,1
16833,0,47,1106.53,4,3,3,10,Champions,0
16834,227,24,413.46,1,2,2,5,At Risk,1
16835,127,10,180.85,2,1,1,4,Lost,1
16836,39,11,251.87,3,1,1,5,At Risk,0
16837,30,165,3170.98,3,4,4,11,Champions,0
16838,196,25,588.85,1,2,2,5,At Risk,1
16839,8,266,16594.35,4,4,4,12,Champions,0
16841,36,116,1869.82,3,4,4,11,Champions,0
16842,100,63,1264.19,2,3,3,8,Loyal,1
16843,42,378,10196.57,3,4,4,11,Champions,0
16846,49,11,214.32,3,1,1,5,At Risk,0
16847,42,12,193.44,3,1,1,5,At Risk,0
16848,52,14,281.42,2,1,1,4,Lost,0
16849,186,8,124.57,1,1,1,3,Lost,1
16850,333,19,332.41,1,2,2,5,At Risk,1
16851,3,20,342.45,4,2,2,8,Loyal,0
16852,9,9,144.91,4,1,1,6,At Risk,0
16855,23,19,328.4,3,2,2,7,Loyal,0
16856,14,2,35.4,4,1,1,6,At Risk,0
16858,368,9,345.69,1,1,2,4,Lost,1
16859,144,52,747.81,1,3,3,7,Loyal,1
16861,59,6,173.76,2,1,1,4,Lost,0
16863,30,26,502.8,3,2,2,7,Loyal,0
16866,140,11,207.74,2,1,1,4,Lost,1
16869,22,126,808.82,3,4,3,10,Champions,0
16871,21,137,2812.34,3,4,4,11,Champions,0
16872,76,7,680.02,2,1,3,6,At Risk,0
16873,4,279,7123.62,4,4,4,12,Champions,0
16875,66,112,2095.53,2,4,4,10,Champions,0
16877,11,155,844.12,4,4,3,11,Champions,0
16878,83,3,13.3,2,1,1,4,Lost,0
16880,30,170,1450.58,3,4,3,10,Champions,0
16881,66,1,432,2,1,2,5,At Risk,0
16882,66,39,705.12,2,2,3,7,Loyal,0
16883,186,37,272.48,1,2,1,4,Lost,1
16884,37,26,429.84,3,2,2,7,Loyal,0
16885,14,87,407.98,4,3,2,9,Loyal,0
16887,34,35,166.83,3,2,1,6,At Risk,0
16889,194,134,1575.82,1,4,4,9,Loyal,1
16891,1,183,723.84,4,4,3,11,Champions,0
16892,0,97,518.19,4,3,2,9,Loyal,0
16893,366,44,144.24,1,3,1,5,At Risk,1
16895,64,57,183.53,2,3,1,6,At Risk,0
16897,298,37,289.78,1,2,1,4,Lost,1
16898,25,157,501.03,3,4,2,9,Loyal,0
16899,7,123,1271.06,4,4,3,11,Champions,0
16900,16,79,887.11,4,3,3,10,Champions,0
16902,115,43,1679.38,2,3,4,9,Loyal,1
16903,28,50,330.65,3,3,2,8,Loyal,0
16904,3,659,3631.86,4,4,4,12,Champions,0
16905,4,183,2813.87,4,4,4,12,Champions,0
16906,81,84,536.54,2,3,2,7,Loyal,0
16907,28,140,928.76,3,4,3,10,Champions,0
16909,71,18,379.14,2,2,2,6,At Risk,0
16910,3,545,1508.96,4,4,3,11,Champions,0
16912,28,100,2555.58,3,4,4,11,Champions,0
16913,289,8,113.44,1,1,1,3,Lost,1
16914,35,25,167.14,3,2,1,6,At Risk,0
16915,8,57,621.68,4,3,2,9,Loyal,0
16916,23,133,547.66,3,4,2,9,Loyal,0
16917,276,9,391.52,1,1,2,4,Lost,1
16918,48,126,1044.62,3,4,3,10,Champions,0
16919,155,326,2592.25,1,4,4,9,Loyal,1
16921,60,50,143.18,2,3,1,6,At Risk,0
16923,11,607,6882.84,4,4,4,12,Champions,0
16924,20,80,825.33,3,3,3,9,Loyal,0
16926,370,14,230.25,1,1,1,3,Lost,1
16927,115,6,543.05,2,1,2,5,At Risk,1
16928,79,195,2668.55,2,4,4,10,Champions,0
16929,3,77,1295.39,4,3,3,10,Champions,0
16930,25,53,378.89,3,3,2,8,Loyal,0
16931,4,877,4527.13,4,4,4,12,Champions,0
16932,52,44,130.93,2,3,1,6,At Risk,0
16933,0,43,553.33,4,3,2,9,Loyal,0
16934,54,59,905.53,2,3,3,8,Loyal,0
16936,25,56,261.9,3,3,1,7,Loyal,0
16938,8,231,2687.78,4,4,4,12,Champions,0
16940,51,303,3038.94,2,4,4,10,Champions,0
16942,12,272,1888.8,4,4,4,12,Champions,0
16943,211,33,816.73,1,2,3,6,At Risk,1
16945,21,249,4345.5,3,4,4,11,Champions,0
16947,235,21,406.48,1,2,2,5,At Risk,1
16948,138,19,435.02,2,2,2,6,At Risk,1
16949,3,60,1286.27,4,3,3,10,Champions,0
16950,56,41,1174.36,2,3,3,8,Loyal,0
16951,134,86,1277.75,2,3,3,8,Loyal,1
16952,108,16,167.61,2,1,1,4,Lost,1
16953,29,1,20.8,3,1,1,5,At Risk,0
16954,0,54,2085.08,4,3,4,11,Champions,0
16955,184,25,518.67,1,2,2,5,At Risk,1
16956,17,16,308.74,4,1,2,7,Loyal,0
16957,238,16,416.64,1,1,2,4,Lost,1
16959,86,7,117.35,2,1,1,4,Lost,0
16960,38,101,507.05,3,4,2,9,Loyal,0
16961,115,14,234.17,2,1,1,4,Lost,1
16963,186,7,110.55,1,1,1,3,Lost,1
16965,226,26,201.19,1,2,1,4,Lost,1
16966,7,28,2154.97,4,2,4,10,Champions,0
16967,188,21,319.02,1,2,2,5,At Risk,1
16968,3,31,439.43,4,2,2,8,Loyal,0
16969,38,42,650.41,3,3,3,9,Loyal,0
16971,37,40,355.51,3,2,2,7,Loyal,0
16976,266,2,251.52,1,1,1,3,Lost,1
16978,76,39,344.33,2,2,2,6,At Risk,0
16979,3,88,1844.53,4,3,4,11,Champions,0
16980,254,76,999.21,1,3,3,7,Loyal,1
16982,60,22,384.06,2,2,2,6,At Risk,0
16983,12,140,1899.21,4,4,4,12,Champions,0
16984,87,382,4294.09,2,4,4,10,Champions,0
16985,16,120,5464.12,4,4,4,12,Champions,0
16986,29,3,1873.2,3,1,4,8,Loyal,0
16987,2,124,1571.85,4,4,4,12,Champions,0
16988,4,7,126.12,4,1,1,6,At Risk,0
16989,6,12,1133.25,4,1,3,8,Loyal,0
16990,218,1,179,1,1,1,3,Lost,1
16992,10,93,1614.31,4,3,4,11,Champions,0
16996,29,37,1456.96,3,2,3,8,Loyal,0
16997,287,12,702,1,1,3,5,At Risk,1
16998,149,4,295,1,1,1,3,Lost,1
16999,22,23,484.82,3,2,2,7,Loyal,0
17001,0,169,3989.57,4,4,4,12,Champions,0
17002,85,49,1493.73,2,3,3,8,Loyal,0
17004,45,43,1312.14,3,3,3,9,Loyal,0
17006,4,44,781.78,4,3,3,10,Champions,0
17007,50,52,889.93,3,3,3,9,Loyal,0
17010,17,11,195.36,4,1,1,6,At Risk,0
17011,29,15,270.9,3,1,1,5,At Risk,0
17014,7,71,578.48,4,3,2,9,Loyal,0
17015,28,212,1834.86,3,4,4,11,Champions,0
17017,2,252,8694.26,4,4,4,12,Champions,0
17018,40,16,920.1,3,1,3,7,Loyal,0
17019,10,221,1208.02,4,4,3,11,Champions,0
17022,30,7,71,3,1,1,5,At Risk,0
17024,44,3,95.85,3,1,1,5,At Risk,0
17025,60,9,357.77,2,1,2,5,At Risk,0
17026,184,4,154.83,1,1,1,3,Lost,1
17027,78,138,839.66,2,4,3,9,Loyal,0
17029,110,2,716,2,1,3,6,At Risk,1
17030,63,11,146.87,2,1,1,4,Lost,0
17031,11,22,380.35,4,2,2,8,Loyal,0
17033,85,28,1030.14,2,2,3,7,Loyal,0
17034,15,30,745.52,4,2,3,9,Loyal,0
17035,245,28,433.53,1,2,2,5,At Risk,1
17037,87,75,1267.32,2,3,3,8,Loyal,0
17038,29,22,112.4,3,2,1,6,At Risk,0
17040,137,15,449.73,2,1,2,5,At Risk,1
17041,26,69,1071.49,3,3,3,9,Loyal,0
17042,2,97,1036.58,4,3,3,10,Champions,0
17043,31,102,1735.18,3,4,4,11,Champions,0
17044,24,6,948.48,3,1,3,7,Loyal,0
17045,112,22,339.44,2,2,2,6,At Risk,1
17046,156,22,642.02,1,2,3,6,At Risk,1
17047,84,65,1100.9,2,3,3,8,Loyal,0
17048,117,43,925.35,2,3,3,8,Loyal,1
17049,2,317,5655.03,4,4,4,12,Champions,0
17050,95,303,3153.24,2,4,4,10,Champions,1
17051,193,40,230.69,1,2,1,4,Lost,1
17052,27,72,349.9,3,3,2,8,Loyal,0
17053,130,13,498.48,2,1,2,5,At Risk,1
17054,27,83,1356.33,3,3,3,9,Loyal,0
17058,81,62,1179.89,2,3,3,8,Loyal,0
17059,29,508,3050.82,3,4,4,11,Champions,0
17060,265,5,234.24,1,1,1,3,Lost,1
17061,73,99,5232.23,2,4,4,10,Champions,0
17062,313,69,533.33,1,3,2,6,At Risk,1
17063,20,78,1461.14,3,3,3,9,Loyal,0
17064,58,60,852.5,2,3,3,8,Loyal,0
17068,11,296,4552.14,4,4,4,12,Champions,0
17069,27,143,2709.7,3,4,4,11,Champions,0
17070,113,62,304.24,2,3,2,7,Loyal,1
17071,27,140,2429.03,3,4,4,11,Champions,0
17073,17,171,1427.99,4,4,3,11,Champions,0
17075,17,77,834.12,4,3,3,10,Champions,0
17076,35,25,841.08,3,2,3,8,Loyal,0
17078,35,28,378.2,3,2,2,7,Loyal,0
17079,77,2,118.8,2,1,1,4,Lost,0
17080,21,8,287.62,3,1,1,5,At Risk,0
17081,24,63,288.91,3,3,1,7,Loyal,0
17082,32,81,2003.85,3,3,4,10,Champions,0
17083,108,52,1405.78,2,3,3,8,Loyal,1
17084,34,147,2712.71,3,4,4,11,Champions,0
17085,122,186,1562.4,2,4,3,9,Loyal,1
17086,6,96,2050.08,4,3,4,11,Champions,0
17088,27,115,1991.01,3,4,4,11,Champions,0
17090,3,60,1968.75,4,3,4,11,Champions,0
17091,2,195,3827.76,4,4,4,12,Champions,0
17092,49,119,1746.43,3,4,4,11,Champions,0
17094,321,14,302,1,1,2,4,Lost,1
17095,22,74,1324.16,3,3,3,9,Loyal,0
17096,14,48,1022.13,4,3,3,10,Champions,0
17100,17,65,971.74,4,3,3,10,Champions,0
17101,9,42,1621.73,4,3,4,11,Champions,0
17102,261,1,25.5,1,1,1,3,Lost,1
17105,158,90,665.78,1,3,3,7,Loyal,1
17107,32,404,10698.43,3,4,4,11,Champions,0
17109,28,114,837.22,3,4,3,10,Champions,0
17110,164,12,163.3,1,1,1,3,Lost,1
17111,46,29,231.61,3,2,1,6,At Risk,0
17114,5,120,793.66,4,4,3,11,Champions,0
17115,7,39,837.5,4,2,3,9,Loyal,0
17117,287,9,116.2,1,1,1,3,Lost,1
17118,317,10,157.02,1,1,1,3,Lost,1
17119,2,35,606.91,4,2,2,8,Loyal,0
17120,232,18,307.46,1,2,2,5,At Risk,1
17122,118,7,138.32,2,1,1,4,Lost,1
17123,161,9,345.3,1,1,2,4,Lost,1
17124,184,31,294.24,1,2,1,4,Lost,1
17125,49,34,211.75,3,2,1,6,At Risk,0
17126,151,240,960.6,1,4,3,8,Loyal,1
17128,334,14,157.09,1,1,1,3,Lost,1
17131,4,123,2295.72,4,4,4,12,Champions,0
17133,15,27,4892.24,4,2,4,10,Champions,0
17134,106,23,413.2,2,2,2,6,At Risk,1
17135,15,52,1139.73,4,3,3,10,Champions,0
17138,275,24,380.5,1,2,2,5,At Risk,1
17139,15,477,10650.77,4,4,4,12,Champions,0
17140,246,16,441.48,1,1,2,4,Lost,1
17142,238,15,579,1,1,2,4,Lost,1
17144,0,48,984.57,4,3,3,10,Champions,0
17146,105,35,749.78,2,2,3,7,Loyal,1
17147,22,81,1714.59,3,3,4,10,Champions,0
17148,51,9,124.88,2,1,1,4,Lost,0
17152,194,14,1689.5,1,1,4,6,At Risk,1
17153,23,14,213.78,3,1,1,5,At Risk,0
17154,74,23,329.34,2,2,2,6,At Risk,0
17155,17,20,251.7,4,2,1,7,Loyal,0
17157,7,13,319,4,1,2,7,Loyal,0
17158,31,67,1266.97,3,3,3,9,Loyal,0
17159,21,101,1538.88,3,4,3,10,Champions,0
17160,30,229,3518.03,3,4,4,11,Champions,0
17162,28,104,1715.46,3,4,4,11,Champions,0
17163,21,5,293.1,3,1,1,5,At Risk,0
17164,32,144,2467.35,3,4,4,11,Champions,0
17165,283,10,158.68,1,1,1,3,Lost,1
17166,38,12,206.34,3,1,1,5,At Risk,0
17169,57,54,835.78,2,3,3,8,Loyal,0
17171,288,16,224.91,1,1,1,3,Lost,1
17172,78,15,317.76,2,1,2,5,At Risk,0
17173,4,86,3766.6,4,3,4,11,Champions,0
17174,217,4,59.9,1,1,1,3,Lost,1
17175,43,63,1443.69,3,3,3,9,Loyal,0
17176,201,15,306.13,1,1,2,4,Lost,1
17179,177,80,711.79,1,3,3,7,Loyal,1
17180,55,125,783.97,2,4,3,9,Loyal,0
17181,56,23,239.92,2,2,1,5,At Risk,0
17183,7,73,3347.31,4,3,4,11,Champions,0
17186,46,2,144,3,1,1,5,At Risk,0
17187,226,10,203.95,1,1,1,3,Lost,1
17188,10,84,2474.23,4,3,4,11,Champions,0
17189,105,59,377.5,2,3,2,7,Loyal,1
17190,58,19,444.74,2,2,2,6,At Risk,0
17191,27,231,2041.18,3,4,4,11,Champions,0
17193,35,32,1699.3,3,2,4,9,Loyal,0
17194,273,27,237.62,1,2,1,4,Lost,1
17197,29,29,1013.01,3,2,3,8,Loyal,0
17198,23,93,669.12,3,3,3,9,Loyal,0
17201,53,38,289.78,2,2,1,5,At Risk,0
17203,35,147,3556.28,3,4,4,11,Champions,0
17204,174,57,1564.56,1,3,4,8,Loyal,1
17205,53,13,384.08,2,1,2,5,At Risk,0
17206,52,7,204.24,2,1,1,4,Lost,0
17211,26,208,2309.14,3,4,4,11,Champions,0
17212,252,4,226.85,1,1,1,3,Lost,1
17213,39,157,2781.23,3,4,4,11,Champions,0
17214,59,99,1046.67,2,4,3,9,Loyal,0
17217,233,9,113.5,1,1,1,3,Lost,1
17218,3,268,1921.53,4,4,4,12,Champions,0
17219,31,24,112.53,3,2,1,6,At Risk,0
17220,23,456,3144.96,3,4,4,11,Champions,0
17221,6,62,334.48,4,3,2,9,Loyal,0
17222,64,27,328.65,2,2,2,6,At Risk,0
17223,309,47,403.37,1,3,2,6,At Risk,1
17226,308,21,393.49,1,2,2,5,At Risk,1
17227,18,44,865.07,3,3,3,9,Loyal,0
17228,15,207,1897.77,4,4,4,12,Champions,0
17229,95,47,318.76,2,3,2,7,Loyal,1
17230,263,69,3638.41,1,3,4,8,Loyal,1
17231,11,516,3067.62,4,4,4,12,Champions,0
17232,2,35,417.77,4,2,2,8,Loyal,0
17233,34,25,190.88,3,2,1,6,At Risk,0
17234,182,14,149.89,1,1,1,3,Lost,1
17235,24,29,550.06,3,2,2,7,Loyal,0
17236,12,103,905.73,4,4,3,11,Champions,0
17237,10,19,314.69,4,2,2,8,Loyal,0
17238,2,533,3558.73,4,4,4,12,Champions,0
17239,312,15,382.5,1,1,2,4,Lost,1
17242,107,40,1135.04,2,2,3,7,Loyal,1
17243,0,380,8442.25,4,4,4,12,Champions,0
17244,52,31,954.9,2,2,3,7,Loyal,0
17245,204,9,171.45,1,1,1,3,Lost,1
17247,14,53,275.89,4,3,1,8,Loyal,0
17248,119,68,312.05,2,3,2,7,Loyal,1
17250,3,55,381.32,4,3,2,9,Loyal,0
17251,362,37,269.83,1,2,1,4,Lost,1
17252,116,86,348.91,2,3,2,7,Loyal,1
17253,17,18,178.26,4,2,1,7,Loyal,0
17254,4,111,271.19,4,4,1,9,Loyal,0
17255,40,69,264.05,3,3,1,7,Loyal,0
17256,106,13,222.15,2,1,1,4,Lost,1
17259,147,108,557.98,1,4,2,7,Loyal,1
17262,51,12,1253.36,2,1,3,6,At Risk,0
17263,207,23,63.44,1,2,1,4,Lost,1
17265,138,118,538.8,2,4,2,8,Loyal,1
17266,1,63,262.59,4,3,1,8,Loyal,0
17267,126,37,317.2,2,2,2,6,At Risk,1
17268,107,6,763.64,2,1,3,6,At Risk,1
17272,41,114,2148.63,3,4,4,11,Champions,0
17274,34,24,103.32,3,2,1,6,At Risk,0
17277,227,69,1065.35,1,3,3,7,Loyal,1
17278,240,15,246.04,1,1,1,3,Lost,1
17279,57,8,181.93,2,1,1,4,Lost,0
17282,129,88,1684.01,2,3,4,9,Loyal,1
17284,59,288,1638.13,2,4,4,10,Champions,0
17286,21,44,151.37,3,3,1,7,Loyal,0
17287,25,122,1049.06,3,4,3,10,Champions,0
17288,8,133,1391.34,4,4,3,11,Champions,0
17289,31,98,893.36,3,4,3,10,Champions,0
17290,3,94,509.02,4,3,2,9,Loyal,0
17291,307,1,550.8,1,1,2,4,Lost,1
17293,7,130,1835.21,4,4,4,12,Champions,0
17295,28,68,547,3,3,2,8,Loyal,0
17297,16,49,128.18,4,3,1,8,Loyal,0
17298,100,30,498.42,2,2,2,6,At Risk,1
17299,11,55,656.61,4,3,3,10,Champions,0
17301,20,59,163.24,3,3,1,7,Loyal,0
17302,14,79,1135.63,4,3,3,10,Champions,0
17303,360,53,250.04,1,3,1,5,At Risk,1
17306,10,66,8631.31,4,3,4,11,Champions,0
17309,94,11,79,2,1,1,4,Lost,1
17311,77,55,1384.85,2,3,3,8,Loyal,0
17312,138,14,644.3,2,1,3,6,At Risk,1
17313,30,24,2328.84,3,2,4,9,Loyal,0
17314,24,131,2527.92,3,4,4,11,Champions,0
17315,1,467,6245.57,4,4,4,12,Champions,0
17317,45,9,2600.34,3,1,4,8,Loyal,0
17320,99,73,1200.62,2,3,3,8,Loyal,1
17321,7,95,639.26,4,3,3,10,Champions,0
17323,14,192,901.09,4,4,3,11,Champions,0
17324,17,49,986.48,4,3,3,10,Champions,0
17325,279,6,96.8,1,1,1,3,Lost,1
17329,13,33,523.11,4,2,2,8,Loyal,0
17330,22,6,363.9,3,1,2,6,At Risk,0
17331,123,1,175.2,2,1,1,4,Lost,1
17333,85,28,494.25,2,2,2,6,At Risk,0
17334,301,11,307.02,1,1,2,4,Lost,1
17337,150,504,1947.48,1,4,4,9,Loyal,1
17338,16,681,6273.78,4,4,4,12,Champions,0
17339,93,9,243.36,2,1,1,4,Lost,1
17340,29,407,12353.29,3,4,4,11,Champions,0
17341,156,148,657.24,1,4,3,8,Loyal,1
